learner_id,song_id,topic,artist,song_level,vocab_size,session_repeat,day,mode,question_index,question_type,category,auto_graded,correct,incorrect,time_sec
0,5,Robarte un Beso,Carlos Vives Sebastián Yatra,2,107,4,8.0,writing,4,short_answer,vocab,False,1,0,13.4
0,5,Robarte un Beso,Carlos Vives Sebastián Yatra,2,107,5,11.0,reading,0,multiple_choice,vocab,True,0,1,17.1
0,5,Robarte un Beso,Carlos Vives Sebastián Yatra,2,107,5,11.0,reading,1,fill_blank,vocab,True,0,1,19.4
0,5,Robarte un Beso,Carlos Vives Sebastián Yatra,2,107,5,11.0,reading,2,multiple_choice,vocab,True,1,0,5.2
0,5,Robarte un Beso,Carlos Vives Sebastián Yatra,2,107,5,11.0,reading,3,fill_blank,vocab,True,0,1,23.7
0,5,Robarte un Beso,Carlos Vives Sebastián Yatra,2,107,5,11.0,reading,4,multiple_choice,vocab,True,1,0,10.4
0,5,Robarte un Beso,Carlos Vives Sebastián Yatra,2,107,5,11.0,writing,0,short_answer,vocab,False,1,0,27.1
0,5,Robarte un Beso,Carlos Vives Sebastián Yatra,2,107,5,11.0,writing,1,short_answer,vocab,False,1,0,29.9
0,5,Robarte un Beso,Carlos Vives Sebastián Yatra,2,107,5,11.0,writing,2,short_answer,vocab,False,1,0,19.9
0,5,Robarte un Beso,Carlos Vives Sebastián Yatra,2,107,5,11.0,writing,3,short_answer,vocab,False,1,0,32.0
0,5,Robarte un Beso,Carlos Vives Sebastián Yatra,2,107,5,11.0,writing,4,short_answer,vocab,False,1,0,39.8
0,6,La Libertad,Álvaro Soler,1,96,1,4.0,reading,0,fill_blank,vocab,True,1,0,34.2
0,6,La Libertad,Álvaro Soler,1,96,1,4.0,reading,1,multiple_choice,vocab,True,1,0,9.1
0,6,La Libertad,Álvaro Soler,1,96,1,4.0,reading,2,multiple_choice,vocab,True,0,1,12.6
0,6,La Libertad,Álvaro Soler,1,96,1,4.0,reading,3,fill_blank,vocab,True,1,0,23.3
0,6,La Libertad,Álvaro Soler,1,96,1,4.0,reading,4,multiple_choice,vocab,True,1,0,15.5
0,6,La Libertad,Álvaro Soler,1,96,1,4.0,writing,0,short_answer,vocab,False,1,0,17.3
0,6,La Libertad,Álvaro Soler,1,96,1,4.0,writing,1,short_answer,vocab,False,1,0,25.8
0,6,La Libertad,Álvaro Soler,1,96,1,4.0,writing,2,short_answer,vocab,False,1,0,18.4
0,6,La Libertad,Álvaro Soler,1,96,1,4.0,writing,3,short_answer,vocab,False,1,0,22.6
0,6,La Libertad,Álvaro Soler,1,96,1,4.0,writing,4,short_answer,vocab,False,1,0,29.9
0,6,La Libertad,Álvaro Soler,1,96,2,7.0,reading,0,multiple_choice,vocab,True,1,0,12.9
0,6,La Libertad,Álvaro Soler,1,96,2,7.0,reading,1,multiple_choice,vocab,True,1,0,11.6
0,6,La Libertad,Álvaro Soler,1,96,2,7.0,reading,2,fill_blank,vocab,True,0,1,18.7
0,6,La Libertad,Álvaro Soler,1,96,2,7.0,reading,3,multiple_choice,vocab,True,0,1,8.0
0,6,La Libertad,Álvaro Soler,1,96,2,7.0,reading,4,multiple_choice,vocab,True,1,0,6.9
0,6,La Libertad,Álvaro Soler,1,96,2,7.0,writing,0,short_answer,vocab,False,1,0,21.6
0,6,La Libertad,Álvaro Soler,1,96,2,7.0,writing,1,short_answer,vocab,False,1,0,26.6
0,6,La Libertad,Álvaro Soler,1,96,2,7.0,writing,2,short_answer,vocab,False,1,0,29.2
0,6,La Libertad,Álvaro Soler,1,96,2,7.0,writing,3,short_answer,vocab,False,1,0,26.3
0,6,La Libertad,Álvaro Soler,1,96,2,7.0,writing,4,short_answer,vocab,False,1,0,20.2
0,6,La Libertad,Álvaro Soler,1,96,3,10.0,reading,0,multiple_choice,vocab,True,1,0,6.6
0,6,La Libertad,Álvaro Soler,1,96,3,10.0,reading,1,fill_blank,vocab,True,1,0,22.5
0,6,La Libertad,Álvaro Soler,1,96,3,10.0,reading,2,fill_blank,vocab,True,0,1,19.9
0,6,La Libertad,Álvaro Soler,1,96,3,10.0,reading,3,multiple_choice,vocab,True,0,1,14.3
0,6,La Libertad,Álvaro Soler,1,96,3,10.0,reading,4,multiple_choice,vocab,True,1,0,8.9
0,6,La Libertad,Álvaro Soler,1,96,3,10.0,writing,0,short_answer,vocab,False,1,0,28.3
0,6,La Libertad,Álvaro Soler,1,96,3,10.0,writing,1,short_answer,vocab,False,1,0,12.2
0,6,La Libertad,Álvaro Soler,1,96,3,10.0,writing,2,short_answer,vocab,False,1,0,17.6
0,6,La Libertad,Álvaro Soler,1,96,3,10.0,writing,3,short_answer,vocab,False,1,0,22.6
0,6,La Libertad,Álvaro Soler,1,96,3,10.0,writing,4,short_answer,vocab,False,1,0,17.8
0,6,La Libertad,Álvaro Soler,1,96,4,11.0,reading,0,multiple_choice,vocab,True,0,1,10.1
0,6,La Libertad,Álvaro Soler,1,96,4,11.0,reading,1,multiple_choice,vocab,True,1,0,5.7
0,6,La Libertad,Álvaro Soler,1,96,4,11.0,reading,2,multiple_choice,vocab,True,1,0,7.9
0,6,La Libertad,Álvaro Soler,1,96,4,11.0,reading,3,multiple_choice,vocab,True,1,0,11.2
0,6,La Libertad,Álvaro Soler,1,96,4,11.0,reading,4,multiple_choice,vocab,True,1,0,5.0
0,6,La Libertad,Álvaro Soler,1,96,4,11.0,writing,0,short_answer,vocab,False,1,0,28.6
0,6,La Libertad,Álvaro Soler,1,96,4,11.0,writing,1,short_answer,vocab,False,1,0,20.5
0,6,La Libertad,Álvaro Soler,1,96,4,11.0,writing,2,short_answer,vocab,False,1,0,35.8
0,6,La Libertad,Álvaro Soler,1,96,4,11.0,writing,3,short_answer,vocab,False,1,0,20.2
0,6,La Libertad,Álvaro Soler,1,96,4,11.0,writing,4,short_answer,vocab,False,1,0,20.2
0,6,La Libertad,Álvaro Soler,1,96,5,12.0,reading,0,multiple_choice,vocab,True,1,0,9.1
0,6,La Libertad,Álvaro Soler,1,96,5,12.0,reading,1,multiple_choice,vocab,True,1,0,9.5
0,6,La Libertad,Álvaro Soler,1,96,5,12.0,reading,2,fill_blank,vocab,True,0,1,13.4
0,6,La Libertad,Álvaro Soler,1,96,5,12.0,reading,3,multiple_choice,vocab,True,1,0,8.9
0,6,La Libertad,Álvaro Soler,1,96,5,12.0,reading,4,fill_blank,vocab,True,1,0,30.5
0,6,La Libertad,Álvaro Soler,1,96,5,12.0,writing,0,short_answer,vocab,False,1,0,21.4
0,6,La Libertad,Álvaro Soler,1,96,5,12.0,writing,1,short_answer,vocab,False,1,0,24.7
0,6,La Libertad,Álvaro Soler,1,96,5,12.0,writing,2,short_answer,vocab,False,1,0,26.5
0,6,La Libertad,Álvaro Soler,1,96,5,12.0,writing,3,short_answer,vocab,False,1,0,20.3
0,6,La Libertad,Álvaro Soler,1,96,5,12.0,writing,4,short_answer,vocab,False,1,0,28.1
